pastry,salty snack,whole milk
semi-finished bread,sausage,whole milk,yogurt
whole milk,tropical fruit
frozen vegetables,white bread,soda
semi-finished bread,napkins,whole milk,beverages,white wine,sausage
sausage,beverages
candy,soda
berries,sliced cheese
pastry,yogurt,rolls/buns,pip fruit
onions,female sanitary products,zwieback
tropical fruit,other vegetables
newspapers,herbs
whole milk,chocolate
newspapers,pastry,chewing gum,citrus fruit
hamburger meat,domestic eggs
citrus fruit,oil,canned fish,pork
other vegetables,frankfurter,cream cheese
other vegetables,pickled vegetables,hard cheese
margarine,rolls/buns
whipped/sour cream,onions
tea,whole milk,soda
tropical fruit,other vegetables
canned fish,onions
chocolate,rolls/buns
bottled beer,frozen vegetables,whole milk
meat spreads,whipped/sour cream
pork,butter milk,cat food,meat
salty snack,white bread
frozen meals,yogurt
soda,white wine
beverages,canned vegetables
dessert,hygiene articles
hamburger meat,whole milk
bottled water,sausage
long life bakery product,ice cream
finished products,whipped/sour cream
frankfurter,seasonal products
pot plants,citrus fruit
root vegetables,yogurt,pickled vegetables
curd,beverages
brown bread,curd
cream cheese,whole milk,root vegetables,frankfurter,other vegetables,hygiene articles,mustard,whole milk,dish cleaner
frankfurter,other vegetables
chocolate,pastry
margarine,berries
root vegetables,baking powder
whole milk,beef,salty snack,cat food,domestic eggs,fruit/vegetable juice,whipped/sour cream
yogurt,pot plants,cream cheese
specialty chocolate,other vegetables
sausage,root vegetables
ketchup,long life bakery product
pip fruit,salty snack
rolls/buns,pork
cat food,other vegetables
frozen vegetables,coffee,beef
brown bread,cat food
popcorn,bathroom cleaner
whole milk,hygiene articles,newspapers
root vegetables,pork,shopping bags
soda,specialty chocolate
margarine,other vegetables
butter,pork
bottled water,yogurt
margarine,frankfurter
candy,long life bakery product
fruit/vegetable juice,salt
canned beer,rolls/buns,grapes,whole milk
pastry,bottled beer,fruit/vegetable juice
dishes,whole milk
pastry,specialty bar
soda,white wine
pastry,ice cream,sliced cheese,margarine
whole milk,candy,cream cheese
fruit/vegetable juice,whole milk,hamburger meat,canned beer
ketchup,frankfurter
chocolate,frozen vegetables,fruit/vegetable juice
spices,beef
herbs,whole milk
candy,sliced cheese
dessert,yogurt
pip fruit,brown bread,hamburger meat,cream cheese,curd
chocolate,newspapers,pip fruit
other vegetables,cooking chocolate
whole milk,bottled water,cereals
bottled beer,butter
other vegetables,sausage
fruit/vegetable juice,domestic eggs
butter,long life bakery product,rolls/buns,newspapers
pet care,packaged fruit/vegetables
brown bread,fruit/vegetable juice,shopping bags,pork
sausage,newspapers
sugar,salty snack
rolls/buns,root vegetables
pip fruit,butter
whole milk,vinegar
yogurt,grapes,frozen potato products
whole milk,canned fish
pastry,Instant food products
whole milk,ice cream
pastry,hard cheese,root vegetables
canned beer,hamburger meat
other vegetables,condensed milk
semi-finished bread,canned beer
newspapers,soft cheese,coffee
bottled water,yogurt,berries
brown bread,whole milk,brandy
other vegetables,brown bread
newspapers,fruit/vegetable juice,specialty chocolate
cocoa drinks,sliced cheese
other vegetables,pickled vegetables
butter,sliced cheese,frankfurter
whole milk,UHT-milk,tropical fruit
chicken,ice cream
root vegetables,shopping bags
bottled beer,berries
other vegetables,sausage,whole milk,yogurt,semi-finished bread
chicken,salt
whipped/sour cream,brown bread
bottled water,citrus fruit
cream cheese,chicken
sliced cheese,shopping bags
white bread,newspapers
frozen vegetables,bottled water
rolls/buns,salty snack
shopping bags,salty snack
shopping bags,cat food
brandy,whole milk
whipped/sour cream,sugar
yogurt,frozen vegetables,pot plants
napkins,vinegar,soda
tropical fruit,margarine,napkins,soda
coffee,softener
other vegetables,fruit/vegetable juice
whipped/sour cream,pip fruit
pork,frankfurter,sliced cheese,candy,pastry,shopping bags
white bread,whipped/sour cream
pasta,bottled water,sausage
canned beer,potato products
root vegetables,pastry
root vegetables,meat,rolls/buns
soft cheese,specialty chocolate
curd,canned beer
specialty chocolate,zwieback
napkins,napkins,whole milk
bottled water,curd,coffee
butter milk,butter
UHT-milk,ham
citrus fruit,salty snack,berries,yogurt
bottled beer,bottled beer,soda,fish
shopping bags,whipped/sour cream
sugar,pickled vegetables,fruit/vegetable juice,yogurt
whole milk,canned vegetables
citrus fruit,candy
grapes,canned fish
pip fruit,soda
rolls/buns,turkey
root vegetables,soda
whole milk,onions
frankfurter,canned beer
soda,pork
onions,specialty chocolate
yogurt,brown bread,ham,bottled water
tropical fruit,bottled water,rolls/buns,soda,pickled vegetables,citrus fruit
chicken,white bread
oil,specialty chocolate,citrus fruit
hard cheese,pip fruit
pork,pork,soda,ham
baking powder,root vegetables
whole milk,bottled water
margarine,yogurt
sugar,butter
citrus fruit,whole milk,pastry,other vegetables
soda,salt
specialty chocolate,sauces,yogurt
frankfurter,photo/film,specialty chocolate,frozen fish,tropical fruit,ham,tropical fruit,misc. beverages
napkins,pastry
rolls/buns,herbs
chicken,butter milk
bottled water,meat spreads
whole milk,pastry,liquor
salty snack,root vegetables
shopping bags,root vegetables
photo/film,whipped/sour cream
nuts/prunes,margarine
hygiene articles,butter milk
bottled water,bottled water,rolls/buns
waffles,coffee,domestic eggs,shopping bags
pip fruit,root vegetables
specialty chocolate,root vegetables
bottled water,whole milk
waffles,cereals
meat,pip fruit
other vegetables,ham
newspapers,domestic eggs
rolls/buns,shopping bags
bottled water,other vegetables
brown bread,cookware,bottled beer,whole milk
other vegetables,coffee
tidbits,dessert,cat food
flour,photo/film,ice cream
UHT-milk,sausage
misc. beverages,brown bread,other vegetables
hygiene articles,dog food,Instant food products
oil,waffles
chewing gum,butter
baking powder,yogurt
white bread,soda
brown bread,other vegetables
domestic eggs,whole milk,fruit/vegetable juice
yogurt,tropical fruit,bottled beer,hamburger meat
organic sausage,soda,rolls/buns
shopping bags,whole milk
whole milk,dishes
specialty fat,candy
UHT-milk,other vegetables
hamburger meat,frankfurter
other vegetables,bottled water
fruit/vegetable juice,meat
soda,hard cheese
flour,onions,whipped/sour cream
bottled water,brown bread
ham,instant coffee
whole milk,yogurt
soda,other vegetables
canned beer,shopping bags
chewing gum,waffles,cream cheese
canned beer,fruit/vegetable juice
rolls/buns,root vegetables
roll products,pastry
shopping bags,rolls/buns
rolls/buns,rolls/buns
UHT-milk,whole milk
curd,soda,shopping bags
sugar,rolls/buns,rolls/buns
whole milk,white wine
citrus fruit,chewing gum,photo/film
baking powder,bottled water
chocolate,butter,yogurt,frozen fish
other vegetables,hamburger meat,hygiene articles,popcorn
pot plants,zwieback,butter milk
fruit/vegetable juice,rolls/buns
yogurt,ice cream
frozen vegetables,rolls/buns
root vegetables,shopping bags
grapes,soda,whipped/sour cream
oil,beef
citrus fruit,meat,pip fruit,other vegetables
whole milk,whole milk
other vegetables,rolls/buns
hamburger meat,other vegetables,frozen dessert,oil
other vegetables,rolls/buns
condensed milk,cat food
liquor,vinegar
soda,curd
cat food,white wine
frankfurter,grapes
coffee,onions
photo/film,root vegetables,newspapers
bottled water,soda,chocolate,margarine
rolls/buns,processed cheese,oil,flour
bottled beer,red/blush wine
sausage,yogurt
snack products,other vegetables,frozen vegetables,bottled beer,beef,other vegetables,pork,chocolate
canned beer,canned beer
other vegetables,pip fruit,frozen vegetables
dish cleaner,pastry,sausage
root vegetables,white wine
whole milk,grapes
frozen dessert,soda
pasta,sliced cheese
pork,specialty chocolate
yogurt,soda
dishes,frozen vegetables,root vegetables,pastry
cream cheese,soda
candy,whipped/sour cream
whole milk,butter
hamburger meat,other vegetables
organic products,rolls/buns,condensed milk
chicken,flower (seeds),rolls/buns,onions
salty snack,other vegetables
frozen meals,bottled water
pip fruit,canned beer,rolls/buns,brown bread,soft cheese,shopping bags
sugar,rolls/buns
pastry,other vegetables,butter milk,other vegetables
rolls/buns,rolls/buns
fruit/vegetable juice,flower (seeds)
coffee,domestic eggs
whole milk,canned beer
rolls/buns,beef
citrus fruit,bottled water
root vegetables,waffles,rolls/buns,frozen vegetables
rolls/buns,soda
shopping bags,cake bar
whole milk,cat food
whole milk,sausage
dessert,frozen vegetables
yogurt,fruit/vegetable juice,other vegetables
bottled beer,bottled water
whole milk,house keeping products,semi-finished bread,ham,instant coffee,margarine,beef,long life bakery product
shopping bags,butter milk,whipped/sour cream
root vegetables,whole milk
white wine,chocolate,canned beer
soda,waffles
fruit/vegetable juice,rolls/buns
other vegetables,root vegetables
sausage,rolls/buns
other vegetables,beef
frankfurter,condensed milk
cream cheese,rolls/buns
waffles,chicken
long life bakery product,newspapers
frozen vegetables,other vegetables
kitchen towels,whole milk
pastry,tropical fruit
specialty chocolate,domestic eggs
other vegetables,whole milk
whole milk,whipped/sour cream
mustard,whole milk
root vegetables,whole milk,newspapers
sausage,whole milk
sausage,flower (seeds)
whipped/sour cream,curd
whole milk,other vegetables
soda,canned fish
domestic eggs,house keeping products
newspapers,hamburger meat
frankfurter,instant coffee,sugar,root vegetables,coffee,instant coffee,rolls/buns
rolls/buns,sausage,whole milk
cream cheese,chocolate
whole milk,other vegetables
UHT-milk,fruit/vegetable juice,frankfurter
flour,curd,specialty chocolate
specialty chocolate,whole milk
bottled water,processed cheese
seasonal products,other vegetables
dishes,salty snack
whole milk,bottled water
coffee,specialty fat
yogurt,rolls/buns
other vegetables,citrus fruit,coffee,fruit/vegetable juice
pastry,pip fruit
rolls/buns,margarine
other vegetables,domestic eggs
shopping bags,whole milk,sausage,frankfurter,sausage,shopping bags,other vegetables,hygiene articles,sausage
butter,whole milk
rolls/buns,detergent
frankfurter,salt,rolls/buns
citrus fruit,soap
cling film/bags,soda,bottled beer,pip fruit,condensed milk,shopping bags,pot plants
whole milk,meat,shopping bags
beef,potato products
shopping bags,beef
pudding powder,pip fruit
salty snack,white wine
detergent,whipped/sour cream
potato products,other vegetables,frankfurter,pork
chicken,waffles,pip fruit,shopping bags,bottled water,bottled water,tropical fruit,pastry
chocolate marshmallow,white wine
soda,grapes,waffles
yogurt,root vegetables
bottled beer,pip fruit
bottled water,bottled water
shopping bags,napkins
cookware,soda,spices,sausage
whole milk,white bread,cat food,citrus fruit,brown bread,bottled beer
citrus fruit,toilet cleaner
root vegetables,coffee
sausage,other vegetables
domestic eggs,domestic eggs,cling film/bags
chicken,specialty chocolate
oil,flour
coffee,rolls/buns,hard cheese,pot plants
specialty bar,specialty chocolate
curd cheese,UHT-milk
soda,red/blush wine
frankfurter,tropical fruit
root vegetables,whipped/sour cream
whipped/sour cream,citrus fruit,soda
oil,specialty vegetables
shopping bags,whole milk
white bread,shopping bags,specialty chocolate
soft cheese,pip fruit
hamburger meat,hygiene articles
pet care,rolls/buns
berries,whole milk,sugar
waffles,tropical fruit,hard cheese,pickled vegetables
yogurt,root vegetables
rolls/buns,whole milk
margarine,whipped/sour cream
whole milk,sausage
tropical fruit,other vegetables
other vegetables,sausage
citrus fruit,chocolate,yogurt
meat,domestic eggs
processed cheese,soda
cat food,bottled water,fruit/vegetable juice
other vegetables,frozen vegetables,soda
cat food,fruit/vegetable juice
chicken,rolls/buns
other vegetables,canned beer,hard cheese,frozen vegetables,condensed milk,root vegetables,sausage,white bread
pip fruit,other vegetables
dessert,yogurt
soda,pastry
cling film/bags,UHT-milk,pastry
canned beer,domestic eggs
chicken,butter
sliced cheese,whole milk,softener
rolls/buns,rolls/buns
salty snack,condensed milk
specialty chocolate,whole milk
rolls/buns,shopping bags,other vegetables,soda
frozen chicken,white wine
cream cheese,hygiene articles,curd
processed cheese,grapes
citrus fruit,root vegetables
rolls/buns,sweet spreads,chocolate,citrus fruit,tropical fruit,UHT-milk,cat food,root vegetables
shopping bags,bottled beer
pastry,bottled beer
root vegetables,onions
female sanitary products,fruit/vegetable juice
canned beer,whipped/sour cream
bottled beer,whole milk
butter,domestic eggs,margarine,other vegetables,frankfurter,frankfurter
newspapers,shopping bags
tropical fruit,whipped/sour cream,whipped/sour cream
bottled beer,yogurt,rolls/buns,onions
brown bread,citrus fruit,sausage
citrus fruit,canned beer
rolls/buns,misc. beverages
ice cream,whole milk
oil,hamburger meat
soda,other vegetables
pork,beverages,frozen fish
domestic eggs,rolls/buns
beef,butter
oil,shopping bags,root vegetables,yogurt,soda,shopping bags
margarine,yogurt,newspapers
canned beer,pork
pet care,beef
whole milk,canned fish,tropical fruit,brandy
whole milk,root vegetables,rolls/buns
oil,ready soups
citrus fruit,chewing gum
bottled water,semi-finished bread
shopping bags,bottled water,butter milk
whole milk,other vegetables
hamburger meat,whole milk
onions,pastry,bottled water
prosecco,specialty chocolate,white bread,rolls/buns
cleaner,curd
newspapers,newspapers
abrasive cleaner,soda,seasonal products
cat food,coffee
misc. beverages,sauces
pasta,root vegetables,sausage,rolls/buns,flower (seeds)
hamburger meat,curd
red/blush wine,whole milk,frankfurter,rolls/buns
whole milk,bottled beer
baking powder,other vegetables
bottled water,whole milk,ketchup,soda,chewing gum,sausage
ham,cream cheese
whole milk,dessert
whole milk,coffee
soda,soda,pasta,whole milk,dental care,soda,pip fruit,popcorn
whole milk,dessert
brown bread,pot plants,grapes,other vegetables,kitchen towels
soda,yogurt
other vegetables,berries
chewing gum,hamburger meat,candy,coffee
whole milk,pip fruit,whole milk
butter,tropical fruit
mayonnaise,hard cheese
female sanitary products,pot plants
chewing gum,rolls/buns
tropical fruit,frozen vegetables
sausage,canned beer
cream cheese,zwieback
frozen meals,whole milk
chocolate,sausage
fruit/vegetable juice,whole milk
soda,root vegetables
pastry,frozen fish
specialty bar,citrus fruit,sausage,salty snack,butter
meat,other vegetables,canned beer
ham,processed cheese
brown bread,pork
root vegetables,beef
other vegetables,citrus fruit
other vegetables,pasta
pickled vegetables,other vegetables,salty snack
domestic eggs,pork
cat food,pasta
root vegetables,pork
other vegetables,yogurt
whole milk,domestic eggs
pastry,whole milk
frankfurter,napkins
whole milk,cat food
pip fruit,newspapers
butter milk,whole milk
pork,newspapers
whipped/sour cream,other vegetables
frozen dessert,bottled water,newspapers
herbs,beef,bottled beer
misc. beverages,bottled water
specialty chocolate,pastry
sausage,softener
specialty fat,pet care
margarine,rolls/buns,root vegetables
chewing gum,newspapers,newspapers
snack products,soda
napkins,grapes
sausage,bottled beer
soda,coffee,semi-finished bread
waffles,newspapers,salty snack
brown bread,tropical fruit,yogurt,shopping bags
whole milk,pip fruit,tropical fruit
citrus fruit,canned beer
hygiene articles,citrus fruit
pork,pork,sausage,frankfurter,other vegetables,curd,margarine,curd,flower soil/fertilizer
salty snack,bottled water
yogurt,fruit/vegetable juice,detergent,whole milk
whole milk,coffee
pip fruit,tropical fruit
frankfurter,yogurt
specialty bar,tropical fruit
pasta,chocolate
other vegetables,whole milk
baking powder,chocolate
bottled water,tropical fruit
rolls/buns,oil
soft cheese,UHT-milk
rolls/buns,curd,soda
beverages,other vegetables
fruit/vegetable juice,tropical fruit
semi-finished bread,cream cheese
other vegetables,pastry
rolls/buns,rolls/buns
processed cheese,specialty bar
canned vegetables,sausage,margarine
spices,rum,canned beer,sausage
bottled water,grapes
hygiene articles,frozen dessert
yogurt,hamburger meat
skin care,tropical fruit
other vegetables,sausage
whole milk,bottled water
root vegetables,rice
rolls/buns,other vegetables
tropical fruit,pastry
sausage,whole milk
hamburger meat,citrus fruit
soft cheese,other vegetables
shopping bags,brown bread
rolls/buns,cat food
whole milk,butter milk,white bread,rolls/buns
whole milk,rolls/buns
liquor (appetizer),whole milk
whole milk,tropical fruit
chicken,other vegetables
other vegetables,beverages,rolls/buns
rolls/buns,root vegetables,yogurt
bottled water,root vegetables
whole milk,frankfurter
soda,instant coffee,pastry
white bread,pip fruit
margarine,beef,chocolate marshmallow
rolls/buns,other vegetables
whole milk,butter
shopping bags,fruit/vegetable juice
salt,frozen vegetables
whole milk,root vegetables
sliced cheese,other vegetables
yogurt,yogurt,napkins,candy,sliced cheese,rolls/buns
soda,napkins
beef,curd cheese
shopping bags,pip fruit
bottled beer,nuts/prunes,pip fruit
other vegetables,soda
pork,yogurt,sausage,napkins
rolls/buns,whole milk,tropical fruit,rolls/buns,roll products
tropical fruit,rolls/buns
honey,pet care,brown bread
rolls/buns,bottled water
sliced cheese,skin care
hamburger meat,specialty chocolate,frozen fish
whole milk,curd
other vegetables,curd
seasonal products,pastry
onions,beef
other vegetables,UHT-milk,soda,butter,yogurt
root vegetables,pork
grapes,sausage
dog food,bottled beer
whole milk,other vegetables
flour,yogurt
onions,soda
dessert,whole milk
rolls/buns,dog food
domestic eggs,margarine,coffee,other vegetables
bottled water,UHT-milk
waffles,onions
ice cream,butter
flower (seeds),frozen vegetables
fruit/vegetable juice,chewing gum,sausage
whole milk,chewing gum,whole milk,chicken
beef,finished products
whole milk,other vegetables
ham,meat
citrus fruit,oil
white wine,hard cheese,pastry,coffee,hygiene articles
canned fish,soda,citrus fruit,beverages,tropical fruit,ready soups
other vegetables,soda
soda,napkins
coffee,nuts/prunes
pastry,UHT-milk,bottled beer,sausage
whole milk,domestic eggs,chocolate marshmallow
frankfurter,other vegetables
other vegetables,yogurt,salty snack
hamburger meat,soda
fruit/vegetable juice,candy,whole milk,frankfurter
onions,salty snack,brown bread,citrus fruit
bottled water,soft cheese
cat food,soda
pastry,pip fruit
long life bakery product,soft cheese
soda,bottled beer,rolls/buns
canned fish,ham,rolls/buns,shopping bags
pastry,shopping bags
margarine,newspapers
bottled water,hygiene articles
sausage,sugar,semi-finished bread
whole milk,cake bar,ham
meat,ham
frozen vegetables,yogurt
soft cheese,pip fruit
tropical fruit,pastry
bottled beer,softener,root vegetables,other vegetables
root vegetables,tropical fruit,other vegetables,specialty chocolate,cream cheese
baking powder,shopping bags,frankfurter
whole milk,other vegetables
pork,napkins,newspapers
root vegetables,chicken,yogurt
rolls/buns,fruit/vegetable juice
soda,soda
root vegetables,dessert
dessert,finished products
mustard,tropical fruit
root vegetables,tropical fruit,detergent
whipped/sour cream,pork
yogurt,brown bread
whipped/sour cream,yogurt
flour,pork,hard cheese,shopping bags,butter
candy,butter
rolls/buns,soft cheese
soda,chicken
meat,whipped/sour cream
frozen dessert,yogurt,UHT-milk,dessert
pip fruit,liver loaf
fruit/vegetable juice,root vegetables,specialty chocolate
frozen potato products,rolls/buns,meat
white wine,whole milk
soups,sugar,bottled beer,seasonal products
salty snack,long life bakery product,citrus fruit,chocolate,whole milk
other vegetables,finished products,beef,whole milk,chocolate,sugar
baking powder,canned beer,rolls/buns
whipped/sour cream,curd
whole milk,beef
fruit/vegetable juice,pot plants
red/blush wine,tropical fruit,coffee
whipped/sour cream,other vegetables
tropical fruit,frozen fish,bottled water
flower (seeds),mayonnaise,seasonal products,herbs,canned beer,soda,dishes,yogurt,soda
yogurt,frozen meals
pip fruit,misc. beverages
bottled beer,white bread,rolls/buns
pip fruit,butter
spices,fruit/vegetable juice
root vegetables,pasta
chewing gum,root vegetables,frozen vegetables
frankfurter,frankfurter,ham,beef,margarine,artif. sweetener,other vegetables,domestic eggs,baby cosmetics
curd,dessert,whole milk,bottled water
dishes,other vegetables
whole milk,grapes,canned beer,dessert
root vegetables,rolls/buns,butter,tropical fruit,pastry,salty snack,fruit/vegetable juice,semi-finished bread
ketchup,frozen fish
margarine,baking powder,pip fruit,white bread
curd,other vegetables,beverages
sausage,soda,newspapers
whole milk,pip fruit
misc. beverages,newspapers
abrasive cleaner,rolls/buns
yogurt,onions,pip fruit
newspapers,pastry
rolls/buns,pork
whole milk,pastry,pickled vegetables,whole milk
other vegetables,bottled beer
hard cheese,citrus fruit
soap,brown bread
domestic eggs,tropical fruit,vinegar,whipped/sour cream
pip fruit,soda
spread cheese,misc. beverages,beef
curd,frankfurter
butter milk,zwieback,domestic eggs
bottled water,shopping bags,frankfurter
soda,soda,oil
domestic eggs,shopping bags,bottled beer,newspapers,margarine,root vegetables
whole milk,rolls/buns,bottled beer,canned beer,specialty chocolate
pork,hamburger meat,yogurt,flour
processed cheese,dessert,butter milk
soda,dishes
napkins,whipped/sour cream
citrus fruit,meat
bottled beer,grapes,sausage
roll products,chicken
butter,fruit/vegetable juice
pastry,soda,root vegetables
coffee,specialty vegetables
citrus fruit,meat
other vegetables,chewing gum,newspapers
whole milk,sauces
curd,rolls/buns,whipped/sour cream,yogurt
house keeping products,frozen vegetables
soda,tropical fruit
mustard,other vegetables
root vegetables,dental care,frozen potato products
jam,margarine
turkey,canned beer,abrasive cleaner
bottled beer,curd
other vegetables,salty snack,yogurt,other vegetables
whipped/sour cream,tropical fruit
sausage,whipped/sour cream
red/blush wine,pip fruit
yogurt,softener,whole milk
cream cheese,butter,sausage
bottled beer,canned beer,candy,pip fruit
yogurt,citrus fruit,herbs,red/blush wine,soda,other vegetables,pip fruit,pork
whole milk,other vegetables
hamburger meat,meat
frankfurter,packaged fruit/vegetables
bottled water,frozen vegetables,soda,yogurt,frankfurter,soda,salty snack
oil,sausage
citrus fruit,coffee
root vegetables,pip fruit
root vegetables,dessert,condensed milk
pastry,pip fruit
citrus fruit,specialty bar
sauces,specialty chocolate
other vegetables,whipped/sour cream,pot plants
chewing gum,sausage
candy,chewing gum,newspapers
salt,root vegetables
shopping bags,yogurt
frankfurter,other vegetables
brown bread,ketchup,citrus fruit
soda,beverages,whole milk,sausage,shopping bags
curd,soda,condensed milk
beverages,sugar
sausage,candles
ham,cream cheese
rolls/buns,processed cheese
whole milk,rolls/buns
pickled vegetables,margarine
berries,canned beer
rolls/buns,domestic eggs
specialty fat,rice,other vegetables
UHT-milk,other vegetables
sausage,yogurt
whipped/sour cream,cling film/bags,coffee
chewing gum,rolls/buns,other vegetables
kitchen towels,curd,bottled beer
hamburger meat,chocolate,bottled beer,beef,whole milk
soft cheese,butter
coffee,root vegetables,napkins
shopping bags,shopping bags
hard cheese,chocolate
brown bread,soda
cling film/bags,tropical fruit
canned beer,fruit/vegetable juice,tropical fruit,shopping bags
pastry,frozen fish
seasonal products,waffles,chocolate
dish cleaner,soda
candles,fruit/vegetable juice
rolls/buns,cling film/bags
sausage,UHT-milk
cat food,pork
beef,frozen vegetables
whole milk,sausage
candy,other vegetables
other vegetables,whipped/sour cream
whole milk,fruit/vegetable juice
photo/film,shopping bags,whole milk
soda,beef,butter milk,yogurt
domestic eggs,beef
curd,margarine
beef,specialty cheese,liquor
curd,ice cream
whole milk,shopping bags
candy,frozen vegetables
shopping bags,bottled beer,root vegetables,pip fruit,other vegetables,dessert,rolls/buns
newspapers,pasta
fruit/vegetable juice,sausage
sausage,long life bakery product
bottled water,bottled water
turkey,UHT-milk
bottled water,ice cream
pastry,pork
specialty chocolate,soda
sausage,soda
yogurt,root vegetables
beverages,root vegetables
oil,bottled beer,brown bread
rolls/buns,sausage,other vegetables,soda
tropical fruit,ham
sliced cheese,sausage
soda,curd
rolls/buns,curd cheese,Instant food products
soda,frankfurter,whole milk,flour,whole milk
beef,chicken
white bread,other vegetables
whole milk,soft cheese
citrus fruit,pastry
white wine,rolls/buns
canned beer,napkins,sparkling wine
sausage,root vegetables
popcorn,soda,pip fruit
cream cheese,rolls/buns
pip fruit,shopping bags,yogurt
dessert,frozen fish
sweet spreads,rolls/buns
butter milk,spread cheese,pot plants
hygiene articles,other vegetables
frozen meals,brown bread,other vegetables,curd cheese
sliced cheese,pasta,long life bakery product,canned beer
citrus fruit,roll products
long life bakery product,rum
detergent,soda
soda,cat food,cake bar,tropical fruit
tea,berries,butter
seasonal products,frankfurter,soda,grapes
misc. beverages,dishes
beverages,whole milk,butter milk
cooking chocolate,tropical fruit
root vegetables,white bread
whole milk,pickled vegetables
canned beer,bottled water
tropical fruit,other vegetables
abrasive cleaner,frozen meals
butter milk,bottled beer
whole milk,sliced cheese
whole milk,domestic eggs,pork
tropical fruit,coffee,pastry,other vegetables,butter,rolls/buns
whole milk,rolls/buns
whole milk,other vegetables
liquor,margarine
citrus fruit,brown bread,candy,domestic eggs
yogurt,tropical fruit,sausage
tropical fruit,whole milk
onions,bottled beer
pickled vegetables,cream cheese
curd,frozen fish
beef,UHT-milk,misc. beverages
tropical fruit,waffles
coffee,butter
yogurt,soap
fish,meat,abrasive cleaner,margarine,meat spreads
semi-finished bread,beverages,whole milk,domestic eggs
margarine,chicken
soda,brown bread
UHT-milk,sugar
whole milk,flower soil/fertilizer
curd,zwieback
whole milk,pip fruit
newspapers,bottled beer
dog food,chicken
newspapers,bottled water
butter milk,pet care
rolls/buns,rolls/buns,canned beer
tropical fruit,rolls/buns
yogurt,other vegetables,baking powder,candy
canned beer,sausage
flour,curd,beverages,soda,liquor,whole milk,margarine
soda,rolls/buns
beverages,bottled water,pastry
citrus fruit,specialty chocolate
whole milk,white bread,hygiene articles
pickled vegetables,yogurt
long life bakery product,grapes
pip fruit,bottled beer,other vegetables
soda,coffee,root vegetables
whole milk,whole milk
cat food,coffee
other vegetables,other vegetables
candles,UHT-milk,yogurt,salty snack
butter,instant coffee
margarine,liquor
frankfurter,whole milk
rolls/buns,dishes
sliced cheese,pip fruit,white bread
roll products,salt,canned beer
pastry,other vegetables
meat spreads,sugar,domestic eggs
pip fruit,whole milk
meat,pastry
sausage,soda,bottled water
ice cream,rolls/buns
onions,long life bakery product
male cosmetics,other vegetables
pastry,baking powder
citrus fruit,chocolate
chocolate,pip fruit,soda,rolls/buns,pastry
domestic eggs,syrup,whole milk
pet care,snack products
mustard,beverages,yogurt
domestic eggs,rolls/buns,grapes
rolls/buns,white bread
rolls/buns,cream cheese,whole milk,shopping bags,tropical fruit,whole milk
yogurt,ice cream
rolls/buns,brown bread
whole milk,coffee
bottled water,whole milk
brown bread,other vegetables
pastry,pip fruit
frozen meals,UHT-milk
whole milk,candy
dish cleaner,root vegetables
rolls/buns,kitchen towels
newspapers,cream
soda,citrus fruit
root vegetables,beef
brown bread,butter,bottled water,ham
tropical fruit,whipped/sour cream
frozen vegetables,pip fruit
butter milk,UHT-milk
whole milk,curd
bottled water,hamburger meat
whole milk,rolls/buns
tropical fruit,flour
tropical fruit,ham
red/blush wine,other vegetables,rolls/buns
newspapers,whole milk
processed cheese,curd,pickled vegetables,bottled water
rolls/buns,root vegetables
frankfurter,brown bread,pip fruit,frozen vegetables,pudding powder,canned beer
beef,margarine
fruit/vegetable juice,frozen vegetables
frozen dessert,shopping bags,cream cheese,zwieback
root vegetables,salty snack
whole milk,whole milk
dessert,whole milk,salt,sparkling wine
rolls/buns,pork,shopping bags,canned beer,root vegetables,canned beer,oil,soda
yogurt,yogurt,tropical fruit,yogurt,pip fruit
soda,ice cream
bottled beer,oil
waffles,citrus fruit
dish cleaner,whole milk
misc. beverages,rolls/buns
bottled beer,root vegetables
yogurt,white wine,frozen vegetables,rolls/buns
rolls/buns,pastry
yogurt,whole milk,sausage,misc. beverages,other vegetables
whole milk,frozen meals,herbs,brown bread,hard cheese
whole milk,domestic eggs,beef,tropical fruit,tropical fruit,whole milk,coffee,other vegetables
curd,soda
turkey,white bread
shopping bags,bottled beer
specialty bar,soda
ready soups,whole milk,brandy,frankfurter,other vegetables
whole milk,rolls/buns
whole milk,domestic eggs
pip fruit,onions,dog food
frankfurter,dessert
beverages,root vegetables,candles
shopping bags,margarine
frozen vegetables,hamburger meat
curd,rolls/buns
pip fruit,pip fruit
whole milk,soda,root vegetables
whipped/sour cream,cream cheese
curd,chocolate,salty snack
newspapers,whole milk
ham,long life bakery product,detergent,specialty chocolate,whole milk,pork
sausage,sliced cheese,other vegetables,bottled beer,soda,zwieback
hard cheese,other vegetables
pork,bottled water,bottled water
cat food,whole milk,long life bakery product
bottled beer,citrus fruit
flower (seeds),honey
frozen vegetables,brown bread,yogurt,soda
cream cheese,frankfurter
sweet spreads,packaged fruit/vegetables
sausage,onions
pastry,root vegetables
shopping bags,whole milk
margarine,house keeping products,whole milk,canned beer
onions,long life bakery product
whipped/sour cream,fruit/vegetable juice
whipped/sour cream,whole milk
dish cleaner,whole milk,rolls/buns
canned beer,fruit/vegetable juice
citrus fruit,chicken
canned beer,yogurt,rolls/buns,misc. beverages
